transaction_id,donor_reference,transaction_date,amount,currency,payment_method,payment_status,bank_reference,processing_fee,net_amount,campaign_code,data_source
32624,DNR-04145,2024-04-20,47.54,GBP,Direct Debit,Completed,BK320580,0.0,47.54,C104.0,Finance System
32625,DNR-04145,2023-04-28,27.78,GBP,Direct Debit,Completed,BK621280,0.0,27.78,C111.0,Finance System
32626,DNR-04145,2024-04-03,42.5,GBP,Direct Debit,Completed,BK752295,0.0,42.5,C101.0,Finance System
32627,DNR-04145,2023-03-10,37.37,GBP,Direct Debit,Completed,BK917539,0.0,37.37,C115.0,Finance System
32628,DNR-04145,2023-08-22,38.48,GBP,Direct Debit,Pending,BK529548,0.0,38.48,C130.0,Finance System
32629,DNR-04145,2024-08-15,16.0,GBP,Direct Debit,Completed,BK618117,0.0,16.0,C102.0,Finance System
32630,DNR-04145,2023-05-26,32.93,GBP,Direct Debit,Completed,BK509521,0.0,32.93,C108.0,Finance System
32631,DNR-04145,2023-04-20,44.02,GBP,Card,Completed,BK939782,1.1,42.92,,Finance System
32632,DNR-04145,2023-11-11,38.55,GBP,Direct Debit,Completed,BK101320,0.0,38.55,,Finance System
32633,DNR-04145,2023-01-26,28.37,GBP,Direct Debit,Completed,BK475644,0.0,28.37,C131.0,Finance System
32634,DNR-04145,2024-07-12,33.03,GBP,Direct Debit,Completed,BK589242,0.0,33.03,C127.0,Finance System
32635,DNR-04145,2024-06-15,31.31,GBP,Direct Debit,Pending,BK759211,0.0,31.31,C132.0,Finance System
32636,DNR-04145,2024-07-20,19.08,GBP,Card,Completed,BK583438,0.48,18.599999999999998,C127.0,Finance System
32637,DNR-04145,2024-08-25,56.09,GBP,Direct Debit,Completed,BK287793,0.0,56.09,C125.0,Finance System
32638,DNR-04145,2023-04-29,48.17,GBP,Direct Debit,Completed,BK515780,0.0,48.17,C111.0,Finance System
32639,DNR-04145,2023-02-13,34.72,GBP,Direct Debit,Failed,BK115464,0.0,34.72,C113.0,Finance System
32640,DNR-04145,2023-11-19,33.44,GBP,Card,Completed,BK343226,0.84,32.599999999999994,,Finance System
32641,DNR-04145,2024-09-11,33.45,GBP,Direct Debit,Completed,BK809399,0.0,33.45,C107.0,Finance System
32642,ANON-5889,2023-07-23,33.77,GBP,Direct Debit,Failed,BK832400,0.0,33.77,C116.0,Finance System
32643,DNR-04145,2024-04-26,39.76,GBP,Direct Debit,Completed,BK563367,0.0,39.76,C104.0,Finance System
32644,DNR-04145,2024-07-28,29.98,GBP,Direct Debit,Pending,BK987860,0.0,29.98,C134.0,Finance System
32645,DNR-04145,2024-06-02,31.57,GBP,Direct Debit,Completed,BK634010,0.0,31.57,C120.0,Finance System
32646,DNR-04145,2023-08-10,40.92,GBP,Direct Debit,Pending,BK864597,0.0,40.92,C117.0,Finance System
32647,DNR-04145,2023-10-23,43.63,GBP,Direct Debit,Completed,BK858280,0.0,43.63,,Finance System
32648,DNR-04145,2023-08-18,34.55,GBP,Direct Debit,Pending,BK596094,0.0,34.55,,Finance System
32649,DNR-04145,2024-03-21,42.88,GBP,Direct Debit,Completed,BK996125,0.0,42.88,,Finance System
32650,DNR-04145,2023-02-02,29.92,GBP,Direct Debit,Completed,BK879340,0.0,29.92,C118.0,Finance System
32651,DNR-04145,2024-01-23,36.51,GBP,Cash,Completed,BK998999,0.0,36.51,C128.0,Finance System
32652,DNR-04146,2023-03-10,56.09,GBP,Card,Completed,BK839732,1.4,54.690000000000005,C114.0,Finance System
32653,DNR-04146,2023-08-05,34.88,GBP,Bank Transfer,Completed,BK590779,0.0,34.88,C116.0,Finance System
32654,DNR-04147,2024-01-22,41.03,GBP,Direct Debit,Failed,BK707096,0.0,41.03,C129.0,Finance System
32655,DNR-04147,2024-09-20,46.15,GBP,Direct Debit,Completed,BK469371,0.0,46.15,C107.0,Finance System
32656,DNR-04147,2023-03-24,53.32,GBP,Direct Debit,Completed,BK452803,0.0,53.32,C100.0,Finance System
32657,DNR-04147,2024-01-31,77.44,GBP,Direct Debit,Completed,BK350167,0.0,77.44,C128.0,Finance System
32658,DNR-04147,2023-04-26,66.73,GBP,Direct Debit,Completed,BK944416,0.0,66.73,C111.0,Finance System
32659,DNR-04147,2023-03-31,38.7,GBP,Direct Debit,Completed,BK213875,0.0,38.7,C114.0,Finance System
32660,DNR-04147,2024-04-25,35.85,GBP,Direct Debit,Completed,BK567693,0.0,35.85,C104.0,Finance System
32661,DNR-04147,2023-05-15,41.39,GBP,Direct Debit,Completed,BK648172,0.0,41.39,C111.0,Finance System
32662,DNR-04147,2023-12-25,29.74,GBP,Card,Completed,BK341960,0.74,29.0,C105.0,Finance System
32663,DNR-04148,2024-02-25,11.78,GBP,Card,Completed,BK627769,0.29,11.49,C119.0,Finance System
32664,DNR-04149,2024-07-12,9.93,GBP,Card,Completed,BK165816,0.25,9.68,C121.0,Finance System
32665,DNR-04149,2024-10-29,6.74,GBP,Card,Completed,BK728060,0.17,6.57,,Finance System
32666,DNR-04150,2023-12-19,17.49,GBP,Card,Completed,BK125563,0.44,17.049999999999997,C112.0,Finance System
32667,DNR-04150,2023-08-19,27.4,GBP,Cash,Completed,BK526041,0.0,27.4,C130.0,Finance System
32668,DNR-04151,2023-09-22,5.57,GBP,Card,Completed,BK252351,0.14,5.430000000000001,,Finance System
32669,DNR-04151,2024-09-09,5.59,GBP,Card,Completed,BK870316,0.14,5.45,C106.0,Finance System
32670,DNR-04153,2024-06-15,77.83,GBP,Card,Completed,BK694457,1.95,75.88,C132.0,Finance System
32671,DNR-04153,2024-02-08,33.23,GBP,Direct Debit,Completed,BK655297,0.0,33.23,C128.0,Finance System
32672,DNR-04153,2023-09-02,75.14,GBP,Direct Debit,Completed,BK894205,0.0,75.14,C117.0,Finance System
32673,DNR-04153,2023-09-08,63.37,GBP,Direct Debit,Completed,BK353420,0.0,63.37,,Finance System
32674,DNR-04153,2023-09-08,66.77,GBP,Direct Debit,Completed,BK896117,0.0,66.77,,Finance System
32675,DNR-04153,2024-01-18,48.17,GBP,Direct Debit,Completed,BK786096,0.0,48.17,,Finance System
32676,DNR-04153,2023-03-15,77.84,GBP,Direct Debit,Completed,BK102674,0.0,77.84,C115.0,Finance System
32677,DNR-04153,2023-03-21,47.56,GBP,Direct Debit,Completed,BK982785,0.0,47.56,C100.0,Finance System
32678,DNR-04153,2023-08-06,43.47,GBP,Card,Completed,BK911267,1.09,42.379999999999995,C130.0,Finance System
32679,DNR-04153,2023-08-03,54.52,GBP,Direct Debit,Completed,BK594868,0.0,54.52,,Finance System
32680,DNR-04153,2024-07-29,87.02,GBP,Direct Debit,Completed,BK519451,0.0,87.02,C134.0,Finance System
32681,DNR-04153,2023-03-12,46.24,GBP,Card,Completed,BK111061,1.16,45.080000000000005,C110.0,Finance System
32682,DNR-04153,2024-07-28,42.71,GBP,Direct Debit,Completed,BK726484,0.0,42.71,C134.0,Finance System
32683,DNR-04153,2023-04-17,22.85,GBP,Direct Debit,Completed,BK236194,0.0,22.85,,Finance System
32684,DNR-04153,2024-06-16,57.32,GBP,Direct Debit,Completed,BK829618,0.0,57.32,C132.0,Finance System
32685,DNR-04153,2023-06-12,74.69,GBP,Direct Debit,Completed,BK484866,0.0,74.69,,Finance System
32686,DNR-04153,2023-03-15,34.61,GBP,Direct Debit,Completed,BK838080,0.0,34.61,C103.0,Finance System
32687,DNR-04153,2023-05-29,48.28,GBP,Direct Debit,Completed,BK127073,0.0,48.28,C108.0,Finance System
32688,ANON-6475,2023-09-28,63.09,GBP,Direct Debit,Completed,BK642050,0.0,63.09,C123.0,Finance System
32689,DNR-04153,2023-02-09,48.86,GBP,Direct Debit,Completed,BK813835,0.0,48.86,C113.0,Finance System
32690,DNR-04153,2023-08-25,77.31,GBP,Direct Debit,Completed,BK451188,0.0,77.31,C117.0,Finance System
32691,DNR-04153,2023-02-21,39.48,GBP,Card,Completed,BK789722,0.99,38.489999999999995,C115.0,Finance System
32692,DNR-04153,2023-03-30,61.33,GBP,Direct Debit,Pending,BK326685,0.0,61.33,C103.0,Finance System
32693,DNR-04153,2023-02-05,76.61,GBP,Direct Debit,Completed,BK646623,0.0,76.61,C131.0,Finance System
32694,DNR-04153,2023-03-15,79.27,GBP,Direct Debit,Completed,BK925627,0.0,79.27,C103.0,Finance System
32695,DNR-04153,2024-03-02,50.78,GBP,Direct Debit,Completed,BK158507,0.0,50.78,C119.0,Finance System
32696,DNR-04153,2024-04-20,53.64,GBP,Direct Debit,Completed,BK483264,0.0,53.64,C104.0,Finance System
32697,DNR-04153,2024-10-03,73.56,GBP,Direct Debit,Completed,BK285749,0.0,73.56,C107.0,Finance System
32698,DNR-04153,2023-05-06,67.61,GBP,Direct Debit,Completed,BK882759,0.0,67.61,C111.0,Finance System
32699,DNR-04153,2023-04-27,61.02,GBP,Direct Debit,Completed,BK183065,0.0,61.02,,Finance System
32700,ANON-3398,2024-10-01,45.37,GBP,Direct Debit,Completed,BK989860,0.0,45.37,C106.0,Finance System
32701,DNR-04153,2024-06-16,56.75,GBP,Direct Debit,Completed,BK403442,0.0,56.75,C132.0,Finance System
32702,DNR-04153,2023-02-18,68.54,GBP,Direct Debit,Completed,BK397562,0.0,68.54,C113.0,Finance System
32703,DNR-04153,2024-07-20,55.0,GBP,Direct Debit,Completed,BK184878,0.0,55.0,C127.0,Finance System
32704,DNR-04153,2024-01-05,35.86,GBP,Direct Debit,Completed,BK739515,0.0,35.86,C105.0,Finance System
32705,DNR-04153,2024-03-28,71.52,GBP,Bank Transfer,Completed,BK755781,0.0,71.52,C101.0,Finance System
32706,DNR-04153,2023-08-10,24.71,GBP,Direct Debit,Completed,BK807195,0.0,24.71,,Finance System
32707,DNR-04153,2023-01-04,71.53,GBP,Direct Debit,Completed,BK828265,0.0,71.53,,Finance System
32708,DNR-04154,2024-03-31,12.19,GBP,Cash,Completed,BK483935,0.0,12.19,C101.0,Finance System
32709,DNR-04154,2024-04-24,17.34,GBP,Card,Completed,BK875196,0.43,16.91,C104.0,Finance System
32710,DNR-04157,2024-01-02,15.76,GBP,Bank Transfer,Completed,BK810939,0.0,15.76,C105.0,Finance System
32711,DNR-04158,2024-04-22,31.32,GBP,Card,Completed,BK564604,0.78,30.54,C104.0,Finance System
32712,DNR-04159,2024-06-30,53.12,GBP,Card,Completed,BK504988,1.33,51.79,,Finance System
32713,DNR-04160,2023-02-03,65.52,GBP,Card,Completed,BK975202,1.64,63.879999999999995,C118.0,Finance System
32714,DNR-04160,2024-01-20,65.13,GBP,Card,Completed,BK519027,1.63,63.49999999999999,C129.0,Finance System
32715,DNR-04160,2024-06-15,30.28,GBP,Card,Completed,BK857099,0.76,29.52,C132.0,Finance System
32716,DNR-04160,2024-07-15,11.5,GBP,Card,Completed,BK394207,0.29,11.21,C121.0,Finance System
32717,DNR-04161,2024-09-25,78.12,GBP,Bank Transfer,Completed,BK531876,0.0,78.12,C107.0,Finance System
32718,DNR-04161,2024-07-28,29.14,GBP,Card,Completed,BK492421,0.73,28.41,C134.0,Finance System
32719,DNR-04161,2024-06-16,25.91,GBP,Cheque,Completed,BK913513,0.0,25.91,C132.0,Finance System
32720,DNR-04162,2023-04-27,33.25,GBP,Card,Completed,BK632833,0.83,32.42,C111.0,Finance System
32721,DNR-04162,2024-09-22,30.16,GBP,Bank Transfer,Refunded,BK317362,0.0,30.16,C107.0,Finance System
32722,DNR-04163,2024-08-16,37.0,GBP,Card,Completed,BK352163,0.93,36.07,C122.0,Finance System
32723,DNR-04163,2023-02-21,41.97,GBP,Direct Debit,Completed,BK968163,0.0,41.97,C113.0,Finance System
32724,DNR-04163,2024-08-23,54.1,GBP,Direct Debit,Completed,BK949300,0.0,54.1,C125.0,Finance System
32725,DNR-04163,2024-01-20,64.37,GBP,Bank Transfer,Completed,BK842306,0.0,64.37,C128.0,Finance System
32726,DNR-04163,2024-09-17,25.78,GBP,Cash,Completed,BK657156,0.0,25.78,C106.0,Finance System
32727,DNR-04163,2023-12-08,27.66,GBP,Direct Debit,Completed,BK337664,0.0,27.66,,Finance System
32728,DNR-04163,2024-07-23,66.07,GBP,Direct Debit,Refunded,BK749472,0.0,66.07,C121.0,Finance System
32729,DNR-04163,2024-03-26,22.49,GBP,Card,Completed,BK975479,0.56,21.93,C101.0,Finance System
32730,DNR-04165,2024-07-28,8.29,GBP,Card,Completed,BK490995,0.21,8.079999999999998,C134.0,Finance System
32731,DNR-04166,2024-04-19,34.94,GBP,Bank Transfer,Completed,BK287886,0.0,34.94,C104.0,Finance System
32732,DNR-04167,2024-09-09,12.86,GBP,Bank Transfer,Refunded,BK648123,0.0,12.86,C125.0,Finance System
32733,DNR-04168,2024-10-04,16.89,GBP,Cash,Failed,BK382724,0.0,16.89,C124.0,Finance System
32734,DNR-04168,2024-04-06,18.03,GBP,Bank Transfer,Completed,BK474787,0.0,18.03,C101.0,Finance System
32735,DNR-04168,2023-07-27,5.0,GBP,Card,Completed,BK545490,0.12,4.88,C116.0,Finance System
32736,DNR-04168,2023-12-07,19.4,GBP,Bank Transfer,Completed,BK505171,0.0,19.4,,Finance System
32737,DNR-04169,2024-06-16,22.63,GBP,Card,Completed,BK408336,0.57,22.06,C132.0,Finance System
32738,DNR-04169,2024-01-05,25.07,GBP,Card,Completed,BK795603,0.63,24.44,C105.0,Finance System
32739,DNR-04169,2024-09-18,18.71,GBP,Card,Completed,BK966588,0.47,18.240000000000002,C124.0,Finance System
32740,DNR-04169,2024-01-02,29.88,GBP,Card,Completed,BK833846,0.75,29.13,C105.0,Finance System
32741,DNR-04169,2024-02-12,24.83,GBP,Bank Transfer,Completed,BK409561,0.0,24.83,,Finance System
32742,DNR-04169,2023-12-22,19.14,GBP,Cash,Completed,BK377596,0.0,19.14,,Finance System
32743,DNR-04169,2024-11-09,20.93,GBP,Cash,Completed,BK174314,0.0,20.93,,Finance System
32744,DNR-04169,2024-07-30,26.66,GBP,Card,Completed,BK830120,0.67,25.99,C122.0,Finance System
32745,DNR-04169,2024-08-12,34.91,GBP,Card,Completed,BK483391,0.87,34.04,C122.0,Finance System
32746,DNR-04169,2024-01-20,19.26,GBP,Bank Transfer,Completed,BK600568,0.0,19.26,C129.0,Finance System
32747,DNR-04169,2024-04-24,28.85,GBP,Card,Completed,BK926545,0.72,28.130000000000003,C104.0,Finance System
32748,DNR-04169,2024-05-21,22.48,GBP,Cash,Completed,BK327375,0.0,22.48,C120.0,Finance System
32749,DNR-04169,2023-09-06,27.16,GBP,Bank Transfer,Completed,BK620336,0.0,27.16,,Finance System
32750,DNR-04169,2024-09-07,22.84,GBP,Cash,Completed,BK314058,0.0,22.84,C102.0,Finance System
32751,DNR-04169,2024-06-15,22.45,GBP,Cash,Completed,BK595452,0.0,22.45,C132.0,Finance System
32752,DNR-04169,2024-12-06,28.66,GBP,Bank Transfer,Completed,BK652356,0.0,28.66,,Finance System
32753,DNR-04169,2024-03-19,38.32,GBP,Cash,Completed,BK611615,0.0,38.32,C119.0,Finance System
32754,DNR-04169,2024-03-15,24.93,GBP,Card,Refunded,BK125275,0.62,24.31,C133.0,Finance System
32755,DNR-04169,2024-08-17,33.84,GBP,Card,Failed,BK759878,0.85,32.99,C125.0,Finance System
32756,DNR-04169,2024-02-01,43.99,GBP,Card,Completed,BK105320,1.1,42.89,C128.0,Finance System
32757,DNR-04171,2024-08-05,14.76,GBP,Bank Transfer,Completed,BK930621,0.0,14.76,C122.0,Finance System
32758,DNR-04171,2024-07-29,18.19,GBP,Card,Failed,BK524307,0.45,17.740000000000002,C134.0,Finance System
32759,DNR-04171,2024-09-30,10.35,GBP,Card,Completed,BK602003,0.26,10.09,C106.0,Finance System
32760,DNR-04171,2024-07-08,13.59,GBP,Card,Refunded,BK319142,0.34,13.25,C127.0,Finance System
32761,DNR-04172,2024-09-16,54.3,GBP,Card,Completed,BK418637,1.36,52.94,C107.0,Finance System
32762,DNR-04172,2023-06-23,53.8,GBP,Bank Transfer,Completed,BK621840,0.0,53.8,,Finance System
32763,DNR-04172,2023-09-02,62.24,GBP,Cash,Completed,BK157193,0.0,62.24,C117.0,Finance System
32764,DNR-04172,2024-09-28,45.23,GBP,Card,Completed,BK716279,1.13,44.099999999999994,C106.0,Finance System
32765,DNR-04173,2023-04-07,31.11,GBP,Card,Completed,BK404534,0.78,30.33,C114.0,Finance System
32766,DNR-04173,2023-02-23,45.7,GBP,Card,Completed,BK706982,1.14,44.56,C113.0,Finance System
32767,DNR-04175,2024-10-05,5.0,GBP,Cash,Completed,BK595273,0.0,5.0,C107.0,Finance System
32768,DNR-04177,2024-06-15,14.91,GBP,Card,Completed,BK982492,0.37,14.540000000000001,C132.0,Finance System
32769,DNR-04177,2024-08-31,28.16,GBP,Card,Completed,BK255112,0.7,27.46,C102.0,Finance System
32770,DNR-04177,2024-09-24,23.31,GBP,Bank Transfer,Completed,BK691774,0.0,23.31,C124.0,Finance System
32771,DNR-04177,2024-09-11,33.46,GBP,Bank Transfer,Completed,BK804688,0.0,33.46,C107.0,Finance System
32772,DNR-04177,2024-06-01,26.17,GBP,Card,Completed,BK903622,0.65,25.520000000000003,C120.0,Finance System
32773,DNR-04177,2024-07-17,23.23,GBP,Card,Completed,BK513362,0.58,22.650000000000002,C121.0,Finance System
32774,DNR-04178,2023-08-27,5.0,GBP,Bank Transfer,Completed,BK267092,0.0,5.0,,Finance System
32775,DNR-04178,2024-06-15,5.0,GBP,Card,Completed,BK170104,0.12,4.88,C132.0,Finance System
32776,DNR-04180,2023-03-01,25.48,GBP,Cash,Completed,BK882244,0.0,25.48,C115.0,Finance System
32777,DNR-04180,2023-08-11,34.28,GBP,Card,Completed,BK444056,0.86,33.42,C117.0,Finance System
32778,DNR-04182,2023-09-07,6.16,GBP,Bank Transfer,Completed,BK120772,0.0,6.16,C109.0,Finance System
32779,DNR-04182,2023-02-19,5.0,GBP,Bank Transfer,Completed,BK382835,0.0,5.0,C115.0,Finance System
32780,DNR-04182,2024-07-29,5.0,GBP,Cheque,Completed,BK642121,0.0,5.0,C134.0,Finance System
32781,ANON-5077,2023-03-05,6.59,GBP,Bank Transfer,Completed,BK894172,0.0,6.59,C110.0,Finance System
32782,DNR-04182,2023-03-18,5.6,GBP,Bank Transfer,Completed,BK569122,0.0,5.6,C114.0,Finance System
32783,DNR-04187,2023-09-04,8.03,GBP,Card,Completed,BK131647,0.2,7.829999999999999,C117.0,Finance System
32784,DNR-04187,2023-05-11,9.72,GBP,Bank Transfer,Completed,BK734511,0.0,9.72,C111.0,Finance System
32785,DNR-04187,2024-01-14,11.13,GBP,Cash,Completed,BK437266,0.0,11.13,C129.0,Finance System
32786,DNR-04187,2023-12-19,7.44,GBP,Card,Completed,BK594819,0.19,7.25,C112.0,Finance System
32787,DNR-04187,2024-04-19,9.94,GBP,Bank Transfer,Refunded,BK845373,0.0,9.94,C104.0,Finance System
32788,DNR-04188,2023-08-21,38.24,GBP,Bank Transfer,Completed,BK277126,0.0,38.24,C130.0,Finance System
32789,DNR-04188,2024-02-23,41.6,GBP,Bank Transfer,Completed,BK201939,0.0,41.6,,Finance System
32790,DNR-04188,2023-08-05,34.4,GBP,Card,Completed,BK941932,0.86,33.54,C116.0,Finance System
32791,DNR-04188,2023-03-19,23.15,GBP,Card,Completed,BK740992,0.58,22.57,C100.0,Finance System
32792,DNR-04190,2024-07-29,162.57,GBP,Card,Completed,BK664776,4.06,158.51,C134.0,Finance System
32793,DNR-04191,2024-03-15,5.0,GBP,Card,Failed,BK137118,0.12,4.88,C133.0,Finance System
32794,DNR-04193,2024-08-10,23.39,GBP,Bank Transfer,Pending,BK559773,0.0,23.39,C102.0,Finance System
32795,DNR-04193,2024-02-02,15.02,GBP,Card,Pending,BK897979,0.38,14.639999999999999,C128.0,Finance System
32796,DNR-04194,2023-03-03,43.83,GBP,Card,Completed,BK285438,1.1,42.73,C115.0,Finance System
32797,DNR-04194,2024-07-29,52.57,GBP,Cash,Completed,BK650677,0.0,52.57,C134.0,Finance System
32798,DNR-04194,2023-12-06,41.67,GBP,Card,Completed,BK215473,1.04,40.63,C112.0,Finance System
32799,DNR-04194,2024-10-10,58.43,GBP,Card,Completed,BK211355,1.46,56.97,C107.0,Finance System
32800,DNR-04194,2024-07-29,36.79,GBP,Card,Pending,BK622845,0.92,35.87,C134.0,Finance System
32801,DNR-04194,2023-02-23,14.74,GBP,Card,Completed,BK432468,0.37,14.370000000000001,C115.0,Finance System
32802,DNR-04194,2024-04-25,37.18,GBP,Cash,Completed,BK863810,0.0,37.18,C104.0,Finance System
32803,DNR-04195,2024-08-04,192.14,GBP,Direct Debit,Completed,BK539862,0.0,192.14,C122.0,Finance System
32804,DNR-04195,2024-07-22,122.14,GBP,Direct Debit,Completed,BK746720,0.0,122.14,C127.0,Finance System
32805,DNR-04195,2024-10-03,174.25,GBP,Direct Debit,Completed,BK550038,0.0,174.25,C107.0,Finance System
32806,DNR-04195,2024-10-02,163.33,GBP,Direct Debit,Completed,BK488049,0.0,163.33,C106.0,Finance System
32807,DNR-04195,2024-09-05,202.91,GBP,Direct Debit,Completed,BK384441,0.0,202.91,C102.0,Finance System
32808,DNR-04195,2024-08-17,160.35,GBP,Direct Debit,Completed,BK725088,0.0,160.35,C125.0,Finance System
32809,DNR-04195,2024-09-23,169.88,GBP,Direct Debit,Completed,BK377520,0.0,169.88,C107.0,Finance System
32810,DNR-04195,2024-07-28,156.64,GBP,Card,Pending,BK503351,3.92,152.72,C134.0,Finance System
32811,DNR-04196,2024-07-22,23.65,GBP,Card,Completed,BK127636,0.59,23.06,C122.0,Finance System
32812,DNR-04196,2024-04-27,16.55,GBP,Card,Pending,BK606292,0.41,16.14,C104.0,Finance System
32813,DNR-04196,2023-12-25,15.59,GBP,Card,Completed,BK208656,0.39,15.2,C105.0,Finance System
32814,DNR-04196,2023-02-21,21.35,GBP,Cash,Completed,BK152149,0.0,21.35,C115.0,Finance System
32815,DNR-04196,2023-12-13,21.17,GBP,Card,Completed,BK427174,0.53,20.64,,Finance System
32816,DNR-04196,2024-01-10,12.4,GBP,Bank Transfer,Completed,BK632087,0.0,12.4,C105.0,Finance System
32817,DNR-04196,2023-08-14,23.9,GBP,Cash,Completed,BK660245,0.0,23.9,C117.0,Finance System
32818,DNR-04197,2023-12-31,49.66,GBP,Bank Transfer,Completed,BK656338,0.0,49.66,C129.0,Finance System
32819,DNR-04198,2024-05-16,11.62,GBP,Card,Completed,BK238635,0.29,11.33,,Finance System
32820,DNR-04198,2023-05-28,13.83,GBP,Card,Completed,BK197851,0.35,13.48,,Finance System
32821,DNR-04198,2024-01-13,13.99,GBP,Cash,Completed,BK228755,0.0,13.99,C105.0,Finance System
32822,DNR-04198,2023-03-24,15.39,GBP,Card,Completed,BK105600,0.38,15.01,C114.0,Finance System
32823,DNR-04199,2023-11-17,12.8,GBP,Card,Completed,BK169646,0.32,12.48,,Finance System
32824,DNR-04199,2024-08-12,9.29,GBP,Card,Pending,BK490725,0.23,9.059999999999999,C102.0,Finance System
32825,DNR-04199,2023-04-13,5.0,GBP,Bank Transfer,Completed,BK950074,0.0,5.0,,Finance System
32826,DNR-04199,2023-03-04,6.45,GBP,Card,Completed,BK823946,0.16,6.29,C110.0,Finance System
32827,DNR-04199,2023-02-01,5.0,GBP,Card,Completed,BK369732,0.12,4.88,C131.0,Finance System
32828,DNR-04200,2024-01-19,28.44,GBP,Card,Failed,BK754943,0.71,27.73,C128.0,Finance System
32829,DNR-04200,2023-12-05,31.56,GBP,Card,Completed,BK170951,0.79,30.77,C112.0,Finance System
32830,DNR-04200,2024-08-05,34.14,GBP,Bank Transfer,Completed,BK889904,0.0,34.14,C121.0,Finance System
32831,DNR-04200,2023-07-27,30.12,GBP,Bank Transfer,Completed,BK829562,0.0,30.12,C116.0,Finance System
32832,DNR-04200,2024-07-29,26.18,GBP,Card,Completed,BK596185,0.65,25.53,C127.0,Finance System
32833,DNR-04200,2023-12-17,51.93,GBP,Card,Completed,BK341857,1.3,50.63,C112.0,Finance System
32834,DNR-04201,2023-12-05,5.42,GBP,Bank Transfer,Completed,BK559946,0.0,5.42,C112.0,Finance System
32835,ANON-3107,2024-03-16,5.0,GBP,Bank Transfer,Completed,BK172294,0.0,5.0,C133.0,Finance System
32836,DNR-04204,2024-08-22,18.97,GBP,Cash,Completed,BK918238,0.0,18.97,C125.0,Finance System
32837,ANON-2044,2024-09-20,45.09,GBP,Cash,Completed,BK591523,0.0,45.09,C107.0,Finance System
32838,DNR-04206,2024-03-28,51.42,GBP,Card,Completed,BK857799,1.29,50.13,C101.0,Finance System
