history_id,donor_id,contact_type,contact_date,contact_outcome,campaign_id,staff_member,notes,valid_from,valid_to,is_current
56952,4906,Phone,2024-10-16,Successful,,James K,Phone contact - Successful,2024-10-16,,True
56953,2679,Phone,2024-01-26,No Answer,110.0,Sarah M,Phone contact - No Answer,2024-01-26,,False
56954,2679,SMS,2024-04-10,Delivered,,Ahmed R,SMS contact - Delivered,2024-04-10,,False
56955,2679,SMS,2024-04-11,Bounced,122.0,Emily L,SMS contact - Bounced,2024-04-11,,False
56956,2679,SMS,2023-01-27,Delivered,104.0,James K,SMS contact - Delivered,2023-01-27,,False
56957,2679,Direct Mail,2024-11-12,Delivered,102.0,James K,Direct Mail contact - Delivered,2024-11-12,,False
56958,2679,Direct Mail,2023-10-11,Delivered,127.0,Emily L,Direct Mail contact - Delivered,2023-10-11,,False
56959,2679,SMS,2023-08-28,Delivered,106.0,Ahmed R,SMS contact - Delivered,2023-08-28,,False
56960,2679,Email,2023-02-11,Successful,,James K,Email contact - Successful,2023-02-11,,False
56961,2679,Direct Mail,2024-02-11,Delivered,124.0,Priya S,Direct Mail contact - Delivered,2024-02-11,,False
56962,2679,Phone,2023-01-31,Successful,111.0,Ahmed R,Phone contact - Successful,2023-01-31,,False
56963,2679,Email,2024-11-04,Bounced,,James K,Email contact - Bounced,2024-11-04,,False
56964,2679,SMS,2023-12-09,Opted Out,,Sarah M,SMS contact - Opted Out,2023-12-09,2024-02-09,False
56965,2679,Phone,2024-04-14,No Answer,109.0,James K,Phone contact - No Answer,2024-04-14,,False
56966,2679,Phone,2024-11-29,No Answer,,Priya S,Phone contact - No Answer,2024-11-29,,True
56967,1639,Email,2024-07-09,Successful,117.0,James K,Email contact - Successful,2024-07-09,,False
56968,1639,Email,2024-04-02,Successful,128.0,Sarah M,Email contact - Successful,2024-04-02,,False
56969,1639,SMS,2023-10-27,Delivered,103.0,Emily L,SMS contact - Delivered,2023-10-27,,False
56970,1639,SMS,2023-03-13,Delivered,129.0,James K,SMS contact - Delivered,2023-03-13,,False
56971,1639,Direct Mail,2024-01-05,Delivered,,Sarah M,Direct Mail contact - Delivered,2024-01-05,,False
56972,1639,Phone,2024-10-27,No Answer,124.0,Priya S,Phone contact - No Answer,2024-10-27,,False
56973,1639,Email,2023-01-23,Bounced,133.0,James K,Email contact - Bounced,2023-01-23,,False
56974,1639,Email,2024-05-24,Successful,,Priya S,Email contact - Successful,2024-05-24,,True
56975,2242,SMS,2024-05-26,Successful,123.0,James K,SMS contact - Successful,2024-05-26,,False
56976,2242,Email,2024-09-22,Successful,,James K,Email contact - Successful,2024-09-22,,False
56977,2242,Phone,2023-03-17,No Answer,,Priya S,Phone contact - No Answer,2023-03-17,,False
56978,2242,SMS,2024-09-22,Bounced,,Ahmed R,SMS contact - Bounced,2024-09-22,,False
56979,2242,Email,2023-12-15,Delivered,,Priya S,Email contact - Delivered,2023-12-15,,True
56980,3083,Email,2023-05-01,Opted Out,,Ahmed R,Email contact - Opted Out,2023-05-01,2023-06-01,False
56981,3083,Direct Mail,2024-02-03,Delivered,108.0,Priya S,Direct Mail contact - Delivered,2024-02-03,,False
56982,3083,SMS,2023-08-19,Delivered,121.0,Emily L,SMS contact - Delivered,2023-08-19,,False
56983,3083,SMS,2024-11-28,Opted Out,,Priya S,SMS contact - Opted Out,2024-11-28,2025-04-28,False
56984,3083,Phone,2023-11-29,Successful,,Priya S,Phone contact - Successful,2023-11-29,,False
56985,3083,Direct Mail,2024-03-19,Delivered,103.0,James K,Direct Mail contact - Delivered,2024-03-19,,False
56986,3083,Email,2023-01-28,Delivered,133.0,Sarah M,Email contact - Delivered,2023-01-28,,False
56987,3083,Phone,2024-11-03,No Answer,,James K,Phone contact - No Answer,2024-11-03,,False
56988,3083,SMS,2024-09-24,Delivered,129.0,James K,SMS contact - Delivered,2024-09-24,,False
56989,3083,Email,2023-06-11,Delivered,112.0,Sarah M,Email contact - Delivered,2023-06-11,,True
56990,6905,Email,2023-07-30,Successful,,James K,Email contact - Successful,2023-07-30,,False
56991,6905,Phone,2023-03-31,No Answer,109.0,Emily L,Phone contact - No Answer,2023-03-31,,False
56992,6905,Email,2023-05-30,Delivered,121.0,Emily L,Email contact - Delivered,2023-05-30,,False
56993,6905,Direct Mail,2024-09-26,Delivered,132.0,Emily L,Direct Mail contact - Delivered,2024-09-26,,False
56994,6905,SMS,2024-04-25,Successful,,Priya S,SMS contact - Successful,2024-04-25,,False
56995,6905,Direct Mail,2024-01-23,Delivered,103.0,James K,Direct Mail contact - Delivered,2024-01-23,,False
56996,6905,Phone,2024-04-26,No Answer,113.0,Ahmed R,Phone contact - No Answer,2024-04-26,,False
56997,6905,Email,2023-09-18,Bounced,128.0,Ahmed R,Email contact - Bounced,2023-09-18,,False
56998,6905,Email,2023-01-16,Successful,104.0,Priya S,Email contact - Successful,2023-01-16,,False
56999,6905,Phone,2023-07-11,Successful,128.0,James K,Phone contact - Successful,2023-07-11,,False
57000,6905,Direct Mail,2023-09-08,Delivered,103.0,Ahmed R,Direct Mail contact - Delivered,2023-09-08,,False
57001,6905,Direct Mail,2023-05-02,Delivered,112.0,Ahmed R,Direct Mail contact - Delivered,2023-05-02,,False
57002,6905,Email,2023-11-05,Delivered,101.0,Priya S,Email contact - Delivered,2023-11-05,,True
57003,4912,Email,2024-10-03,Delivered,124.0,Ahmed R,Email contact - Delivered,2024-10-03,,False
57004,4912,Direct Mail,2023-04-23,Delivered,131.0,Sarah M,Direct Mail contact - Delivered,2023-04-23,,False
57005,4912,SMS,2023-09-18,Bounced,131.0,Priya S,SMS contact - Bounced,2023-09-18,,False
57006,4912,Email,2023-06-21,Delivered,,Ahmed R,Email contact - Delivered,2023-06-21,,False
57007,4912,SMS,2024-06-28,No Answer,,Sarah M,SMS contact - No Answer,2024-06-28,,False
57008,4912,Direct Mail,2024-11-13,Delivered,108.0,Ahmed R,Direct Mail contact - Delivered,2024-11-13,,False
57009,4912,Email,2024-10-19,Delivered,128.0,James K,Email contact - Delivered,2024-10-19,,False
57010,4912,Direct Mail,2023-04-05,Delivered,,Emily L,Direct Mail contact - Delivered,2023-04-05,,False
57011,4912,Email,2023-02-16,Successful,,Emily L,Email contact - Successful,2023-02-16,,False
57012,4912,Direct Mail,2024-06-12,Delivered,117.0,James K,Direct Mail contact - Delivered,2024-06-12,,False
57013,4912,Direct Mail,2024-06-30,Delivered,129.0,James K,Direct Mail contact - Delivered,2024-06-30,,True
57014,6411,Email,2023-06-28,Successful,,Sarah M,Email contact - Successful,2023-06-28,,False
57015,6411,Direct Mail,2024-03-22,Delivered,100.0,Ahmed R,Direct Mail contact - Delivered,2024-03-22,,False
57016,6411,SMS,2024-09-15,Bounced,,Sarah M,SMS contact - Bounced,2024-09-15,,True
57017,3486,Email,2024-04-22,Bounced,,Sarah M,Email contact - Bounced,2024-04-22,,False
57018,3486,SMS,2024-04-01,Delivered,,James K,SMS contact - Delivered,2024-04-01,,False
57019,3486,Direct Mail,2023-11-18,Delivered,102.0,Priya S,Direct Mail contact - Delivered,2023-11-18,,False
57020,3486,Email,2024-07-17,Delivered,,Priya S,Email contact - Delivered,2024-07-17,,False
57021,3486,Phone,2023-02-24,No Answer,125.0,Sarah M,Phone contact - No Answer,2023-02-24,,False
57022,3486,SMS,2023-01-25,Successful,105.0,Sarah M,SMS contact - Successful,2023-01-25,,False
57023,3486,Direct Mail,2024-02-17,Delivered,,Sarah M,Direct Mail contact - Delivered,2024-02-17,,False
57024,3486,Email,2024-07-02,Delivered,,James K,Email contact - Delivered,2024-07-02,,False
57025,3486,SMS,2024-10-16,Delivered,117.0,Priya S,SMS contact - Delivered,2024-10-16,,False
57026,3486,Direct Mail,2023-08-10,Delivered,,Ahmed R,Direct Mail contact - Delivered,2023-08-10,,False
57027,3486,Direct Mail,2023-03-26,Delivered,,Ahmed R,Direct Mail contact - Delivered,2023-03-26,,False
57028,3486,Email,2023-11-17,Delivered,134.0,James K,Email contact - Delivered,2023-11-17,,True
57029,6562,Direct Mail,2024-01-08,Delivered,102.0,Sarah M,Direct Mail contact - Delivered,2024-01-08,,False
57030,6562,SMS,2023-10-18,Delivered,121.0,Ahmed R,SMS contact - Delivered,2023-10-18,,False
57031,6562,Direct Mail,2024-01-24,Delivered,123.0,Ahmed R,Direct Mail contact - Delivered,2024-01-24,,False
57032,6562,Email,2023-03-26,Delivered,,Priya S,Email contact - Delivered,2023-03-26,,True
57033,3740,SMS,2023-10-31,Delivered,,Sarah M,SMS contact - Delivered,2023-10-31,,False
57034,3740,SMS,2024-09-11,Successful,,Emily L,SMS contact - Successful,2024-09-11,,True
57035,3924,Email,2023-03-29,Opted Out,130.0,Priya S,Email contact - Opted Out,2023-03-29,2023-07-27,False
57036,3924,Phone,2024-10-30,Delivered,126.0,Priya S,Phone contact - Delivered,2024-10-30,,False
57037,3924,Email,2023-06-29,Delivered,131.0,Sarah M,Email contact - Delivered,2023-06-29,,False
57038,3924,Direct Mail,2023-03-03,Delivered,,Priya S,Direct Mail contact - Delivered,2023-03-03,,False
57039,3924,Phone,2024-12-01,No Answer,119.0,Ahmed R,Phone contact - No Answer,2024-12-01,,True
57040,3730,Phone,2023-10-24,Successful,134.0,Emily L,Phone contact - Successful,2023-10-24,,False
57041,3730,Email,2024-11-01,Opted Out,,Priya S,Email contact - Opted Out,2024-11-01,2025-03-14,False
57042,3730,Phone,2024-06-04,Successful,101.0,Emily L,Phone contact - Successful,2024-06-04,,True
57043,6261,Phone,2024-06-09,Successful,,Ahmed R,Phone contact - Successful,2024-06-09,,False
57044,6261,SMS,2023-03-18,Successful,110.0,Sarah M,SMS contact - Successful,2023-03-18,,False
57045,6261,SMS,2023-01-04,Delivered,,James K,SMS contact - Delivered,2023-01-04,,False
57046,6261,Phone,2024-10-30,No Answer,109.0,Ahmed R,Phone contact - No Answer,2024-10-30,,False
57047,6261,Email,2023-11-20,Successful,108.0,Emily L,Email contact - Successful,2023-11-20,,False
57048,6261,SMS,2023-01-27,Delivered,,James K,SMS contact - Delivered,2023-01-27,,False
57049,6261,Email,2023-07-25,Delivered,132.0,James K,Email contact - Delivered,2023-07-25,,False
57050,6261,Phone,2024-08-07,No Answer,127.0,Priya S,Phone contact - No Answer,2024-08-07,,True
57051,1248,Email,2023-05-09,Successful,109.0,Ahmed R,Email contact - Successful,2023-05-09,,False
57052,1248,Phone,2023-07-30,Successful,121.0,Sarah M,Phone contact - Successful,2023-07-30,,True
57053,7134,SMS,2023-03-10,Opted Out,133.0,Ahmed R,SMS contact - Opted Out,2023-03-10,2023-04-09,False
57054,7134,Email,2023-09-10,Bounced,105.0,Emily L,Email contact - Bounced,2023-09-10,,False
57055,7134,Direct Mail,2023-06-08,Delivered,,Ahmed R,Direct Mail contact - Delivered,2023-06-08,,False
57056,7134,Phone,2024-05-21,No Answer,102.0,Priya S,Phone contact - No Answer,2024-05-21,,False
57057,7134,Phone,2023-03-29,No Answer,123.0,James K,Phone contact - No Answer,2023-03-29,,False
57058,7134,Direct Mail,2023-08-23,Delivered,126.0,Sarah M,Direct Mail contact - Delivered,2023-08-23,,True
57059,5587,Phone,2023-03-21,No Answer,104.0,Sarah M,Phone contact - No Answer,2023-03-21,,False
57060,5587,Phone,2024-06-04,No Answer,118.0,Emily L,Phone contact - No Answer,2024-06-04,,False
57061,5587,Direct Mail,2023-01-15,Delivered,128.0,James K,Direct Mail contact - Delivered,2023-01-15,,False
57062,5587,SMS,2023-05-20,Delivered,128.0,Ahmed R,SMS contact - Delivered,2023-05-20,,False
57063,5587,Email,2024-11-12,Successful,117.0,Sarah M,Email contact - Successful,2024-11-12,,False
57064,5587,Direct Mail,2024-06-11,Delivered,,Sarah M,Direct Mail contact - Delivered,2024-06-11,,True
57065,1146,Email,2023-07-10,Delivered,122.0,Ahmed R,Email contact - Delivered,2023-07-10,,False
57066,1146,SMS,2023-04-03,Successful,,Emily L,SMS contact - Successful,2023-04-03,,False
57067,1146,Phone,2024-09-28,No Answer,,James K,Phone contact - No Answer,2024-09-28,,False
57068,1146,Direct Mail,2024-08-18,Delivered,134.0,James K,Direct Mail contact - Delivered,2024-08-18,,False
57069,1146,SMS,2024-06-18,Bounced,,Emily L,SMS contact - Bounced,2024-06-18,,False
57070,1146,Phone,2024-02-09,Successful,,Emily L,Phone contact - Successful,2024-02-09,,False
57071,1146,SMS,2024-04-13,Delivered,,Ahmed R,SMS contact - Delivered,2024-04-13,,False
57072,1146,Direct Mail,2023-11-27,Bounced,115.0,James K,Direct Mail contact - Bounced,2023-11-27,,False
57073,1146,SMS,2024-07-30,Delivered,113.0,Ahmed R,SMS contact - Delivered,2024-07-30,,False
57074,1146,Direct Mail,2024-07-24,Delivered,,Emily L,Direct Mail contact - Delivered,2024-07-24,,False
57075,1146,Direct Mail,2024-10-10,Delivered,,James K,Direct Mail contact - Delivered,2024-10-10,,False
57076,1146,SMS,2023-11-01,Delivered,114.0,Ahmed R,SMS contact - Delivered,2023-11-01,,True
57077,5770,SMS,2023-09-19,Delivered,110.0,Ahmed R,SMS contact - Delivered,2023-09-19,,False
57078,5770,Phone,2024-05-22,No Answer,,Priya S,Phone contact - No Answer,2024-05-22,,False
57079,5770,SMS,2024-10-02,Opted Out,100.0,James K,SMS contact - Opted Out,2024-10-02,2024-11-24,False
57080,5770,Direct Mail,2023-10-04,Delivered,130.0,Priya S,Direct Mail contact - Delivered,2023-10-04,,False
57081,5770,Direct Mail,2024-11-04,Delivered,,James K,Direct Mail contact - Delivered,2024-11-04,,False
57082,5770,Phone,2024-01-25,No Answer,108.0,Sarah M,Phone contact - No Answer,2024-01-25,,False
57083,5770,SMS,2024-09-13,Successful,134.0,Sarah M,SMS contact - Successful,2024-09-13,,False
57084,5770,Direct Mail,2023-04-09,Delivered,,Ahmed R,Direct Mail contact - Delivered,2023-04-09,,False
57085,5770,Phone,2024-10-12,Successful,,Sarah M,Phone contact - Successful,2024-10-12,,True
57086,1937,Email,2024-06-28,Delivered,116.0,Priya S,Email contact - Delivered,2024-06-28,,False
57087,1937,SMS,2023-02-19,Delivered,127.0,Sarah M,SMS contact - Delivered,2023-02-19,,False
57088,1937,Email,2023-10-25,Delivered,134.0,Emily L,Email contact - Delivered,2023-10-25,,False
57089,1937,Email,2024-09-19,Delivered,,Priya S,Email contact - Delivered,2024-09-19,,False
57090,1937,Email,2023-02-25,Bounced,,Priya S,Email contact - Bounced,2023-02-25,,False
57091,1937,Phone,2024-04-12,No Answer,111.0,Priya S,Phone contact - No Answer,2024-04-12,,False
57092,1937,Phone,2024-08-04,No Answer,107.0,Emily L,Phone contact - No Answer,2024-08-04,,False
57093,1937,Direct Mail,2023-08-02,Delivered,,Emily L,Direct Mail contact - Delivered,2023-08-02,,False
57094,1937,Phone,2023-08-01,No Answer,117.0,Emily L,Phone contact - No Answer,2023-08-01,,True
57095,4790,SMS,2024-06-05,Opted Out,110.0,Sarah M,SMS contact - Opted Out,2024-06-05,2024-08-10,False
57096,4790,Direct Mail,2024-02-15,Delivered,,Priya S,Direct Mail contact - Delivered,2024-02-15,,False
57097,4790,SMS,2024-04-22,Successful,,James K,SMS contact - Successful,2024-04-22,,False
57098,4790,Direct Mail,2024-09-29,Delivered,,Priya S,Direct Mail contact - Delivered,2024-09-29,,False
57099,4790,Email,2024-06-05,Bounced,127.0,Priya S,Email contact - Bounced,2024-06-05,,False
57100,4790,Phone,2023-02-26,No Answer,101.0,Sarah M,Phone contact - No Answer,2023-02-26,,False
57101,4790,Email,2024-07-25,Delivered,,Sarah M,Email contact - Delivered,2024-07-25,,False
57102,4790,Direct Mail,2024-04-21,Delivered,,Priya S,Direct Mail contact - Delivered,2024-04-21,,True
57103,6072,SMS,2024-10-13,Successful,,Ahmed R,SMS contact - Successful,2024-10-13,,False
57104,6072,SMS,2024-08-14,Successful,131.0,Priya S,SMS contact - Successful,2024-08-14,,False
57105,6072,Email,2023-05-28,Successful,113.0,Sarah M,Email contact - Successful,2023-05-28,,False
57106,6072,Direct Mail,2024-08-05,Delivered,116.0,Ahmed R,Direct Mail contact - Delivered,2024-08-05,,False
57107,6072,Email,2024-02-12,Successful,,Sarah M,Email contact - Successful,2024-02-12,,False
57108,6072,Direct Mail,2023-12-24,Delivered,101.0,Emily L,Direct Mail contact - Delivered,2023-12-24,,False
57109,6072,Email,2024-08-19,Delivered,,Priya S,Email contact - Delivered,2024-08-19,,False
57110,6072,Email,2024-10-13,Delivered,117.0,Emily L,Email contact - Delivered,2024-10-13,,False
57111,6072,Direct Mail,2024-09-18,Delivered,,Sarah M,Direct Mail contact - Delivered,2024-09-18,,False
57112,6072,Direct Mail,2024-01-09,Delivered,,Ahmed R,Direct Mail contact - Delivered,2024-01-09,,False
57113,6072,Email,2024-10-24,Successful,124.0,Ahmed R,Email contact - Successful,2024-10-24,,True
57114,7012,Phone,2024-10-03,Opted Out,115.0,Ahmed R,Phone contact - Opted Out,2024-10-03,2025-02-18,False
57115,7012,Direct Mail,2024-09-21,Bounced,108.0,Sarah M,Direct Mail contact - Bounced,2024-09-21,,False
57116,7012,Direct Mail,2023-04-27,Delivered,107.0,James K,Direct Mail contact - Delivered,2023-04-27,,False
57117,7012,Phone,2024-08-06,No Answer,119.0,James K,Phone contact - No Answer,2024-08-06,,False
57118,7012,Direct Mail,2024-03-15,Delivered,125.0,Priya S,Direct Mail contact - Delivered,2024-03-15,,False
57119,7012,Phone,2023-08-03,Successful,117.0,James K,Phone contact - Successful,2023-08-03,,False
57120,7012,Direct Mail,2024-02-21,Delivered,103.0,Sarah M,Direct Mail contact - Delivered,2024-02-21,,True
57121,4442,SMS,2023-08-26,Delivered,113.0,Priya S,SMS contact - Delivered,2023-08-26,,False
57122,4442,Direct Mail,2024-07-21,Delivered,132.0,Priya S,Direct Mail contact - Delivered,2024-07-21,,False
57123,4442,Direct Mail,2024-01-06,Delivered,102.0,Sarah M,Direct Mail contact - Delivered,2024-01-06,,False
57124,4442,Phone,2024-03-13,Successful,110.0,Sarah M,Phone contact - Successful,2024-03-13,,True
57125,4111,Email,2023-09-04,Delivered,,Sarah M,Email contact - Delivered,2023-09-04,,False
57126,4111,SMS,2023-12-30,Delivered,,Ahmed R,SMS contact - Delivered,2023-12-30,,False
57127,4111,Phone,2023-11-30,No Answer,,Ahmed R,Phone contact - No Answer,2023-11-30,,False
57128,4111,Direct Mail,2023-11-21,Delivered,125.0,Sarah M,Direct Mail contact - Delivered,2023-11-21,,False
57129,4111,Direct Mail,2024-07-07,Delivered,101.0,Ahmed R,Direct Mail contact - Delivered,2024-07-07,,True
57130,3971,Email,2023-01-10,Delivered,100.0,James K,Email contact - Delivered,2023-01-10,,False
57131,3971,Direct Mail,2023-12-19,Delivered,,James K,Direct Mail contact - Delivered,2023-12-19,,False
57132,3971,SMS,2023-09-21,Successful,,James K,SMS contact - Successful,2023-09-21,,False
57133,3971,SMS,2023-10-03,No Answer,,Sarah M,SMS contact - No Answer,2023-10-03,,False
57134,3971,SMS,2024-07-09,Successful,115.0,Ahmed R,SMS contact - Successful,2024-07-09,,False
57135,3971,SMS,2024-07-09,Delivered,109.0,Priya S,SMS contact - Delivered,2024-07-09,,False
57136,3971,SMS,2023-12-22,Delivered,133.0,Sarah M,SMS contact - Delivered,2023-12-22,,False
57137,3971,Direct Mail,2023-07-05,Delivered,131.0,Emily L,Direct Mail contact - Delivered,2023-07-05,,False
57138,3971,Direct Mail,2024-10-18,Delivered,126.0,Sarah M,Direct Mail contact - Delivered,2024-10-18,,True
57139,2859,Email,2023-06-21,Successful,,Ahmed R,Email contact - Successful,2023-06-21,,False
57140,2859,Direct Mail,2023-03-17,Delivered,,Ahmed R,Direct Mail contact - Delivered,2023-03-17,,False
57141,2859,Email,2024-11-19,Successful,113.0,Sarah M,Email contact - Successful,2024-11-19,,False
57142,2859,Direct Mail,2023-04-05,Delivered,,Sarah M,Direct Mail contact - Delivered,2023-04-05,,False
57143,2859,SMS,2024-05-21,No Answer,121.0,Priya S,SMS contact - No Answer,2024-05-21,,False
57144,2859,Direct Mail,2024-09-17,Delivered,,Priya S,Direct Mail contact - Delivered,2024-09-17,,False
57145,2859,Email,2024-06-11,Delivered,126.0,Priya S,Email contact - Delivered,2024-06-11,,False
