donation_id,donor_id,donation_date,amount,campaign_id,payment_method,gift_type,gift_aid_claimed
25738,4927,2023-08-14,59.11,130.0,Bank Transfer,One-off,No
25739,4927,2023-03-31,55.09,,Bank Transfer,One-off,Yes
25740,4929,2024-01-06,28.05,105.0,Bank Transfer,One-off,No
25741,4929,2023-08-19,30.62,130.0,Card,One-off,No
25742,4929,2023-06-24,54.85,,Card,One-off,No
25743,4929,2023-07-24,29.68,116.0,Card,One-off,No
25744,4929,2024-02-03,41.62,128.0,Bank Transfer,One-off,Yes
25745,4929,2023-12-31,33.66,,Cash,One-off,Yes
25746,4930,2024-03-01,11.84,119.0,Card,One-off,Yes
25747,4930,2024-07-23,13.61,127.0,Cash,One-off,Yes
25748,4931,2024-09-03,8.83,106.0,Bank Transfer,One-off,Yes
25749,4932,2024-08-23,5.51,125.0,Cash,One-off,Yes
25750,4932,2023-02-17,6.08,113.0,Card,One-off,Yes
25751,4933,2024-08-05,5.0,122.0,Cheque,One-off,Yes
25752,4933,2024-03-14,5.0,133.0,Cash,One-off,No
25753,4933,2023-02-24,5.0,118.0,Bank Transfer,One-off,Yes
25754,4933,2023-04-22,6.38,111.0,Card,One-off,No
25755,4934,2024-02-24,5.0,119.0,Card,One-off,Yes
25756,4934,2024-01-10,10.48,129.0,Cash,One-off,Yes
25757,4935,2023-09-30,19.9,,Bank Transfer,One-off,Yes
25758,4935,2024-03-31,35.43,101.0,Card,One-off,No
25759,4936,2024-04-08,7.06,101.0,Card,One-off,No
25760,4936,2024-05-01,7.28,104.0,Card,One-off,Yes
25761,4936,2023-09-14,6.44,123.0,Cash,One-off,No
25762,4936,2024-05-30,8.57,120.0,Card,One-off,No
25763,4936,2023-03-05,7.7,110.0,Cash,One-off,Yes
25764,4936,2024-03-14,6.71,133.0,Cheque,One-off,No
25765,4936,2023-12-29,8.43,105.0,Card,One-off,No
25766,4938,2024-03-15,15.63,133.0,Card,One-off,Yes
25767,4938,2024-01-05,21.62,105.0,Bank Transfer,One-off,Yes
25768,4938,2023-03-02,24.1,118.0,Card,One-off,Yes
25769,4938,2024-08-16,22.96,102.0,Card,One-off,Yes
25770,4938,2023-01-22,17.43,,Bank Transfer,One-off,Yes
25771,4942,2023-03-13,5.0,115.0,Bank Transfer,One-off,Yes
25772,4942,2024-03-16,20.34,133.0,Bank Transfer,One-off,No
25773,4943,2023-08-28,26.96,117.0,Cash,One-off,Yes
25774,4943,2023-04-21,25.03,111.0,Cash,One-off,Yes
25775,4946,2023-06-18,6.15,126.0,Card,One-off,No
25776,4946,2024-09-17,10.69,107.0,Cheque,One-off,Yes
25777,4946,2023-10-03,6.67,123.0,Cash,One-off,Yes
25778,4946,2023-08-16,6.71,116.0,Bank Transfer,One-off,Yes
25779,4947,2024-07-29,49.19,134.0,Cash,One-off,No
25780,4947,2024-08-02,181.7,,Bank Transfer,One-off,No
25781,4947,2023-09-08,220.86,117.0,Card,One-off,Yes
25782,4947,2024-10-04,186.25,,Bank Transfer,One-off,Yes
25783,4947,2024-04-09,218.51,,Cheque,One-off,No
25784,4947,2023-10-07,95.9,,Bank Transfer,One-off,No
25785,4947,2024-04-11,188.37,,Card,One-off,Yes
25786,4947,2023-08-18,196.02,130.0,Bank Transfer,One-off,No
25787,4947,2024-12-04,229.29,,Card,One-off,Yes
25788,4950,2023-02-05,33.95,118.0,Card,One-off,Yes
25789,4950,2023-08-28,26.12,109.0,Card,One-off,No
25790,4950,2024-06-04,29.98,120.0,Bank Transfer,One-off,Yes
25791,4950,2023-03-23,29.12,114.0,Bank Transfer,One-off,No
25792,4950,2023-07-25,29.85,116.0,Card,One-off,No
25793,4950,2024-01-03,41.75,105.0,Card,One-off,No
25794,4950,2024-04-08,28.45,101.0,Card,One-off,No
25795,4950,2024-08-31,26.7,102.0,Bank Transfer,One-off,Yes
25796,4950,2023-09-11,33.93,123.0,Cash,One-off,No
25797,4950,2023-12-11,24.35,112.0,Cash,One-off,No
25798,4950,2023-06-08,27.89,108.0,Card,One-off,Yes
25799,4952,2024-04-25,7.02,104.0,Card,One-off,No
25800,4952,2024-07-24,7.91,122.0,Cheque,One-off,Yes
25801,4952,2024-01-05,7.53,105.0,Bank Transfer,One-off,Yes
25802,4953,2024-10-08,18.22,107.0,Bank Transfer,One-off,Yes
25803,4953,2024-08-14,16.49,102.0,Card,One-off,Yes
25804,4953,2024-07-29,16.61,134.0,Cash,One-off,No
25805,4953,2024-09-20,32.39,106.0,Card,One-off,No
25806,4953,2024-09-15,18.83,124.0,Cash,One-off,Yes
25807,4953,2024-09-03,27.05,102.0,Card,One-off,Yes
25808,4956,2024-03-10,29.93,119.0,Bank Transfer,One-off,Yes
25809,4957,2023-03-18,10.8,103.0,Card,One-off,Yes
25810,4957,2024-08-29,7.07,125.0,Card,One-off,No
25811,4959,2023-10-02,262.83,123.0,Direct Debit,Regular,Yes
25812,4959,2023-03-13,138.84,114.0,Direct Debit,Regular,Yes
25813,4959,2024-09-07,207.48,125.0,Cheque,Regular,Yes
25814,4959,2024-05-30,130.17,120.0,Direct Debit,Regular,Yes
25815,4959,2024-02-06,278.73,128.0,Direct Debit,Regular,Yes
25816,4959,2023-08-29,167.37,109.0,Cash,Regular,No
25817,4959,2024-09-10,242.56,124.0,Direct Debit,Regular,Yes
25818,4959,2023-12-12,279.4,112.0,Direct Debit,Regular,No
25819,4960,2024-09-11,31.54,124.0,Cash,One-off,Yes
25820,4960,2024-04-26,59.66,104.0,Card,One-off,Yes
25821,4960,2024-08-04,41.83,,Bank Transfer,One-off,Yes
25822,4960,2024-03-28,48.02,101.0,Card,One-off,No
25823,4961,2023-10-01,141.7,123.0,Card,One-off,Yes
25824,4961,2024-01-29,133.87,128.0,Cash,One-off,Yes
25825,4961,2024-08-30,256.03,125.0,Card,One-off,Yes
25826,4961,2023-08-08,126.79,116.0,Card,One-off,Yes
25827,4961,2023-09-10,262.92,123.0,Card,One-off,No
25828,4961,2023-08-22,291.4,130.0,Card,One-off,Yes
25829,4961,2023-04-21,344.95,111.0,Card,One-off,Yes
25830,4961,2024-07-08,177.03,121.0,Card,One-off,Yes
25831,4961,2023-02-12,337.46,118.0,Card,One-off,Yes
25832,4961,2024-08-17,255.89,125.0,Bank Transfer,One-off,Yes
25833,4961,2024-07-28,222.46,134.0,Card,One-off,No
25834,4961,2024-08-03,281.31,121.0,Card,One-off,No
25835,4961,2024-06-15,266.44,132.0,Card,One-off,No
25836,4961,2023-06-10,247.14,108.0,Cash,One-off,Yes
25837,4961,2023-02-24,301.09,115.0,Bank Transfer,One-off,Yes
25838,4961,2023-02-28,261.19,118.0,Card,One-off,Yes
25839,4961,2024-01-10,276.65,105.0,Card,One-off,No
25840,4961,2024-01-09,244.9,129.0,Bank Transfer,One-off,Yes
25841,4961,2024-02-02,359.06,128.0,Bank Transfer,One-off,Yes
25842,4961,2023-06-13,154.58,126.0,Card,One-off,Yes
25843,4961,2023-12-24,259.12,105.0,Card,One-off,Yes
25844,4961,2023-02-08,324.56,131.0,Card,One-off,No
25845,4961,2024-03-14,193.13,133.0,Cash,One-off,No
25846,4962,2023-03-16,127.54,100.0,Direct Debit,Regular,No
25847,4962,2024-03-30,101.75,101.0,Direct Debit,Regular,Yes
25848,4962,2023-02-22,125.08,113.0,Direct Debit,Regular,Yes
25849,4962,2023-03-10,71.88,100.0,Direct Debit,Regular,No
25850,4962,2023-06-12,105.45,126.0,Direct Debit,Regular,Yes
25851,4962,2024-01-19,86.6,129.0,Cheque,Regular,Yes
25852,4962,2023-03-15,96.86,110.0,Direct Debit,Regular,No
25853,4962,2024-06-15,111.23,132.0,Direct Debit,Regular,No
25854,4962,2024-08-20,78.23,125.0,Direct Debit,Regular,No
25855,4962,2024-09-10,110.38,106.0,Direct Debit,Regular,No
25856,4962,2024-07-28,96.22,134.0,Bank Transfer,Regular,Yes
25857,4962,2023-06-01,131.59,,Direct Debit,Regular,Yes
25858,4962,2024-07-26,103.14,121.0,Direct Debit,Regular,Yes
25859,4962,2024-08-02,106.17,127.0,Direct Debit,Regular,No
25860,4962,2023-09-02,125.59,109.0,Card,Regular,Yes
25861,4963,2024-08-15,10.69,122.0,Card,One-off,No
25862,4963,2023-07-22,8.76,,Card,One-off,No
25863,4963,2024-01-14,5.83,129.0,Card,One-off,Yes
25864,4963,2024-08-02,13.54,121.0,Card,One-off,Yes
25865,4964,2023-06-30,784.08,,Card,One-off,Yes
25866,4964,2023-01-21,625.55,,Bank Transfer,One-off,No
25867,4964,2023-10-06,723.49,123.0,Card,One-off,Yes
25868,4964,2024-03-14,649.18,133.0,Card,One-off,Yes
25869,4964,2023-09-04,813.21,109.0,Bank Transfer,One-off,Yes
25870,4964,2024-09-05,621.38,106.0,Card,One-off,Yes
25871,4964,2023-03-31,1096.43,103.0,Card,One-off,No
25872,4964,2023-03-15,555.65,100.0,Card,One-off,Yes
25873,4964,2023-05-30,589.61,126.0,Card,One-off,Yes
25874,4964,2023-07-04,552.08,,Card,One-off,No
25875,4964,2023-02-10,319.87,131.0,Card,One-off,Yes
25876,4964,2023-10-04,348.85,123.0,Bank Transfer,One-off,Yes
25877,4964,2024-02-22,647.12,119.0,Card,One-off,Yes
25878,4964,2023-02-23,709.28,113.0,Cheque,One-off,No
25879,4965,2024-01-13,5.82,129.0,Card,One-off,No
25880,4965,2023-06-17,7.35,,Card,One-off,Yes
25881,4965,2024-06-10,7.93,,Card,One-off,Yes
25882,4965,2023-05-28,7.39,108.0,Bank Transfer,One-off,Yes
25883,4965,2024-07-28,10.12,134.0,Card,One-off,No
25884,4965,2023-05-24,5.0,108.0,Card,One-off,Yes
25885,4967,2024-07-21,7.68,127.0,Direct Debit,Regular,Yes
25886,4967,2024-10-10,5.84,107.0,Direct Debit,Regular,Yes
25887,4967,2024-06-16,6.55,132.0,Direct Debit,Regular,No
25888,4967,2024-07-09,6.91,121.0,Direct Debit,Regular,Yes
25889,4968,2024-09-10,6.72,124.0,Bank Transfer,One-off,Yes
25890,4969,2024-11-17,23.12,,Cash,One-off,Yes
25891,4972,2024-09-09,41.78,102.0,Cash,One-off,Yes
25892,4972,2024-10-06,27.97,124.0,Cheque,One-off,Yes
25893,4974,2024-04-09,15.63,101.0,Card,One-off,Yes
25894,4974,2024-02-03,31.26,128.0,Card,One-off,Yes
25895,4974,2023-06-07,32.51,108.0,Cash,One-off,Yes
25896,4974,2023-05-08,26.01,111.0,Bank Transfer,One-off,No
25897,4974,2023-03-09,24.99,110.0,Bank Transfer,One-off,Yes
25898,4974,2023-08-16,39.92,130.0,Cash,One-off,No
25899,4974,2023-02-01,45.64,113.0,Card,One-off,No
25900,4975,2024-09-15,31.29,106.0,Card,One-off,No
25901,4977,2024-09-01,11.17,125.0,Bank Transfer,One-off,No
25902,4977,2024-01-20,12.22,128.0,Cash,One-off,No
25903,4977,2024-06-08,11.81,,Bank Transfer,One-off,No
25904,4977,2024-07-17,15.81,121.0,Card,One-off,Yes
25905,4977,2023-12-12,16.16,,Card,One-off,Yes
25906,4978,2023-08-05,5.0,116.0,Card,One-off,Yes
25907,4978,2024-09-07,5.0,106.0,Card,One-off,Yes
25908,4978,2024-04-06,5.0,101.0,Cash,One-off,No
25909,4978,2023-09-26,5.0,123.0,Card,One-off,Yes
25910,4979,2024-02-21,16.33,,Card,One-off,Yes
25911,4979,2024-06-02,19.34,120.0,Bank Transfer,One-off,Yes
25912,4979,2024-10-10,14.36,107.0,Card,One-off,No
25913,4979,2024-07-27,17.09,122.0,Card,One-off,Yes
25914,4979,2023-01-28,20.75,131.0,Card,One-off,Yes
25915,4979,2023-06-23,15.81,,Bank Transfer,One-off,Yes
25916,4979,2023-05-30,19.08,126.0,Card,One-off,Yes
25917,4979,2023-02-02,15.97,131.0,Bank Transfer,One-off,Yes
25918,4980,2023-12-16,25.5,112.0,Card,One-off,Yes
25919,4980,2023-03-11,38.05,115.0,Bank Transfer,One-off,No
25920,4981,2024-07-20,148.74,122.0,Bank Transfer,One-off,No
25921,4981,2024-07-27,128.25,121.0,Card,One-off,No
25922,4981,2024-09-12,121.24,124.0,Card,One-off,Yes
25923,4981,2024-08-12,108.71,122.0,Cheque,One-off,Yes
25924,4981,2024-07-26,152.96,121.0,Cash,One-off,No
25925,4981,2024-03-16,108.21,133.0,Card,One-off,Yes
25926,4982,2023-02-11,8.93,118.0,Direct Debit,Regular,Yes
25927,4982,2023-04-28,5.03,111.0,Direct Debit,One-off,No
25928,4982,2024-04-04,7.88,101.0,Direct Debit,Regular,No
25929,4982,2024-03-16,5.0,133.0,Card,Regular,Yes
25930,4982,2023-09-07,6.94,,Direct Debit,Regular,No
25931,4982,2023-02-24,7.19,115.0,Direct Debit,Regular,Yes
25932,4982,2024-01-13,5.0,129.0,Direct Debit,Regular,Yes
25933,4983,2024-03-14,60.11,119.0,Direct Debit,Regular,Yes
25934,4983,2024-06-13,32.26,,Card,One-off,Yes
25935,4983,2024-09-15,41.31,124.0,Direct Debit,Regular,Yes
25936,4984,2024-04-18,56.79,104.0,Bank Transfer,One-off,No
25937,4984,2024-09-07,23.28,106.0,Bank Transfer,One-off,Yes
25938,4984,2024-07-14,43.21,127.0,Cash,One-off,Yes
25939,4985,2024-09-05,6.76,125.0,Card,One-off,No
25940,4985,2024-06-19,9.72,,Card,One-off,Yes
25941,4988,2023-09-15,5.0,123.0,Card,One-off,Yes
25942,4988,2024-04-03,5.0,,Bank Transfer,One-off,Yes
25943,4988,2024-02-28,5.0,119.0,Cash,One-off,No
25944,4988,2024-07-12,5.0,,Cash,One-off,Yes
25945,4988,2024-03-16,5.0,,Bank Transfer,One-off,Yes
25946,4989,2024-09-18,15.2,107.0,Cash,One-off,Yes
25947,4989,2024-04-01,9.91,101.0,Cash,One-off,Yes
25948,4989,2023-03-29,17.55,103.0,Card,One-off,Yes
25949,4989,2024-09-11,13.87,125.0,Card,One-off,Yes
25950,4989,2024-03-31,6.52,101.0,Bank Transfer,One-off,Yes
25951,4989,2024-08-18,14.48,122.0,Card,One-off,Yes
25952,4991,2024-08-24,29.65,125.0,Direct Debit,Regular,No
25953,4991,2024-09-29,25.87,106.0,Direct Debit,Regular,Yes
25954,4991,2024-09-16,26.58,106.0,Direct Debit,Regular,Yes
25955,4991,2024-08-14,29.73,122.0,Direct Debit,One-off,Yes
25956,4991,2024-10-02,22.46,106.0,Direct Debit,Regular,Yes
25957,4991,2023-10-01,24.22,123.0,Direct Debit,Regular,Yes
25958,4992,2024-09-17,36.24,124.0,Card,One-off,No
25959,4992,2023-08-01,69.54,116.0,Card,One-off,Yes
25960,4993,2024-05-24,14.69,120.0,Card,One-off,Yes
25961,4993,2024-05-29,16.85,,Card,One-off,Yes
25962,4994,2024-09-01,8.67,125.0,Card,One-off,Yes
25963,4995,2024-07-29,34.56,134.0,Direct Debit,Regular,Yes
25964,4995,2024-05-29,72.84,,Direct Debit,Regular,Yes
25965,4995,2024-08-04,56.19,122.0,Direct Debit,Regular,No
25966,4995,2024-02-01,47.18,128.0,Direct Debit,Regular,Yes
25967,4995,2024-06-16,46.19,132.0,Direct Debit,Regular,Yes
25968,4995,2023-07-22,20.39,116.0,Bank Transfer,Regular,Yes
25969,4995,2024-01-07,45.08,129.0,Direct Debit,Regular,No
25970,4995,2024-04-01,65.49,101.0,Direct Debit,Regular,No
25971,4995,2024-06-15,51.15,120.0,Direct Debit,Regular,No
25972,4995,2024-08-01,40.92,121.0,Direct Debit,Regular,No
25973,4995,2024-06-15,37.87,120.0,Direct Debit,Regular,Yes
25974,4995,2024-03-15,44.13,133.0,Direct Debit,Regular,No
25975,4997,2024-03-28,5.0,101.0,Cheque,One-off,No
25976,4997,2023-03-24,5.0,110.0,Bank Transfer,One-off,No
25977,4997,2024-07-16,5.0,127.0,Bank Transfer,One-off,No
25978,4997,2023-06-13,5.0,126.0,Card,One-off,Yes
25979,4999,2024-09-21,24.41,124.0,Card,One-off,Yes
25980,4999,2023-05-23,18.52,108.0,Bank Transfer,One-off,Yes
25981,5000,2024-01-10,90.05,,Card,One-off,Yes
25982,5000,2024-12-20,44.36,,Card,One-off,No
25983,5000,2024-01-28,89.01,128.0,Cash,One-off,Yes
25984,5000,2024-06-16,66.73,132.0,Bank Transfer,One-off,No
25985,5000,2024-05-12,76.34,,Card,One-off,No
25986,5002,2024-04-07,27.51,,Card,One-off,Yes
25987,5002,2024-09-17,31.92,106.0,Card,One-off,No
25988,5002,2023-02-10,24.66,118.0,Card,One-off,Yes
25989,5002,2024-01-04,13.98,129.0,Bank Transfer,One-off,No
25990,5002,2024-08-25,26.98,125.0,Card,One-off,Yes
25991,5002,2023-04-05,33.41,,Card,One-off,Yes
25992,5002,2023-12-07,37.78,112.0,Card,One-off,No
25993,5002,2024-06-16,39.28,120.0,Cash,One-off,Yes
25994,5003,2024-09-18,52.3,107.0,Card,One-off,Yes
25995,5004,2024-09-06,9.06,124.0,Direct Debit,Regular,Yes
25996,5005,2024-04-20,38.05,,Bank Transfer,One-off,Yes
25997,5006,2024-09-10,13.76,106.0,Bank Transfer,One-off,No
25998,5006,2023-02-27,5.0,113.0,Bank Transfer,One-off,Yes
25999,5007,2024-07-10,13.44,127.0,Card,One-off,Yes
26000,5007,2024-01-03,5.0,129.0,Card,One-off,Yes
26001,5009,2023-08-16,60.44,117.0,Card,One-off,Yes
26002,5009,2024-02-27,53.87,119.0,Card,One-off,Yes
26003,5009,2024-04-06,42.55,101.0,Card,One-off,Yes
26004,5011,2024-06-15,17.11,132.0,Bank Transfer,One-off,No
26005,5011,2023-02-05,6.5,,Card,One-off,No
26006,5011,2023-02-11,12.84,131.0,Cash,One-off,No
26007,5012,2024-01-01,8.57,129.0,Bank Transfer,One-off,No
26008,5012,2024-04-19,8.61,104.0,Card,One-off,No
26009,5013,2023-07-19,46.75,,Cheque,One-off,Yes
26010,5015,2024-01-15,25.16,105.0,Card,One-off,Yes
26011,5015,2023-03-09,26.73,110.0,Cash,One-off,Yes
26012,5018,2024-06-15,31.27,132.0,Cash,One-off,Yes
26013,5018,2024-09-19,24.68,106.0,Card,One-off,Yes
26014,5018,2024-06-07,10.51,120.0,Card,One-off,Yes
26015,5019,2023-06-04,141.92,108.0,Direct Debit,Regular,No
26016,5019,2023-06-16,150.88,,Direct Debit,Regular,No
26017,5019,2023-12-31,267.72,129.0,Direct Debit,Regular,No
26018,5019,2024-03-15,251.24,133.0,Direct Debit,Regular,Yes
26019,5019,2023-02-01,142.08,113.0,Direct Debit,Regular,Yes
26020,5019,2024-03-06,114.29,,Card,Regular,Yes
26021,5019,2024-08-17,191.52,102.0,Direct Debit,Regular,No
26022,5019,2023-02-14,187.23,131.0,Direct Debit,Regular,Yes
26023,5019,2024-01-08,264.85,,Card,Regular,Yes
26024,5019,2023-08-07,227.3,130.0,Direct Debit,Regular,Yes
26025,5019,2023-10-23,252.35,,Direct Debit,Regular,No
26026,5019,2024-07-29,203.06,127.0,Direct Debit,Regular,No
26027,5019,2023-12-20,255.01,105.0,Direct Debit,Regular,Yes
26028,5019,2023-02-28,224.17,,Direct Debit,Regular,Yes
26029,5019,2024-03-14,158.51,133.0,Direct Debit,Regular,Yes
26030,5019,2023-08-21,242.96,130.0,Direct Debit,Regular,Yes
26031,5019,2023-05-01,165.35,111.0,Direct Debit,Regular,Yes
26032,5019,2024-02-24,238.04,119.0,Direct Debit,Regular,Yes
26033,5019,2024-08-22,225.05,102.0,Bank Transfer,Regular,Yes
26034,5019,2023-06-09,186.54,108.0,Direct Debit,Regular,No
26035,5019,2024-01-09,258.69,105.0,Direct Debit,Regular,Yes
26036,5019,2023-09-05,225.45,109.0,Direct Debit,Regular,No
26037,5019,2023-01-09,227.83,,Direct Debit,Regular,Yes
26038,5019,2023-03-29,215.12,110.0,Direct Debit,Regular,Yes
26039,5019,2023-02-25,112.87,113.0,Direct Debit,One-off,Yes
26040,5019,2023-08-16,152.77,109.0,Direct Debit,Regular,No
26041,5019,2023-02-27,192.15,100.0,Direct Debit,Regular,Yes
26042,5019,2023-04-12,185.54,,Direct Debit,One-off,Yes
26043,5019,2024-06-16,132.3,132.0,Card,Regular,Yes
26044,5019,2024-05-20,214.82,120.0,Card,Regular,Yes
26045,5019,2023-06-22,291.4,126.0,Direct Debit,Regular,No
26046,5019,2023-06-14,197.05,,Direct Debit,Regular,Yes
26047,5019,2024-02-25,292.52,119.0,Direct Debit,Regular,No
26048,5022,2024-08-07,15.21,122.0,Card,One-off,Yes
26049,5022,2023-09-24,9.39,123.0,Card,One-off,No
26050,5022,2023-09-12,14.72,123.0,Card,One-off,Yes
26051,5022,2023-08-13,12.81,130.0,Bank Transfer,One-off,Yes
26052,5022,2023-04-30,16.0,111.0,Cheque,One-off,Yes
26053,5022,2024-05-01,17.79,104.0,Card,One-off,No
26054,5022,2024-04-21,23.51,104.0,Bank Transfer,One-off,Yes
26055,5023,2024-09-22,24.25,106.0,Card,One-off,No
26056,5024,2024-09-17,65.58,106.0,Card,One-off,Yes
26057,5024,2023-12-29,75.1,105.0,Cheque,One-off,Yes
26058,5024,2024-09-08,47.01,102.0,Bank Transfer,One-off,No
26059,5026,2024-09-30,18.48,124.0,Cash,One-off,No
26060,5027,2024-07-26,12.71,127.0,Card,One-off,No
26061,5029,2023-08-09,5.33,,Card,One-off,No
26062,5029,2024-03-16,5.92,133.0,Card,One-off,Yes
26063,5029,2024-09-01,5.07,,Card,One-off,No
26064,5029,2024-04-08,5.5,,Bank Transfer,One-off,No
26065,5030,2024-07-22,11.89,122.0,Card,One-off,No
26066,5030,2024-03-15,29.0,133.0,Bank Transfer,One-off,Yes
26067,5030,2024-09-04,14.69,106.0,Bank Transfer,One-off,Yes
26068,5030,2023-08-06,27.64,,Card,One-off,No
26069,5030,2024-01-20,31.0,129.0,Bank Transfer,One-off,Yes
26070,5030,2023-03-15,12.41,103.0,Bank Transfer,One-off,Yes
26071,5031,2024-10-16,27.97,,Card,One-off,Yes
26072,5031,2024-09-12,20.03,124.0,Card,One-off,No
26073,5032,2023-03-31,12.28,114.0,Card,One-off,Yes
26074,5033,2024-10-01,7.46,106.0,Bank Transfer,One-off,Yes
26075,5035,2024-08-07,5.0,122.0,Card,One-off,Yes
26076,5035,2024-07-26,10.54,,Card,One-off,Yes
26077,5036,2023-08-18,73.61,130.0,Bank Transfer,One-off,No
26078,5036,2024-03-26,68.81,101.0,Bank Transfer,One-off,Yes
26079,5037,2024-06-15,36.69,132.0,Bank Transfer,One-off,Yes
26080,5037,2024-12-10,19.97,,Bank Transfer,One-off,No
26081,5037,2024-08-26,16.35,125.0,Bank Transfer,One-off,Yes
26082,5037,2024-03-15,24.1,133.0,Bank Transfer,One-off,Yes
26083,5037,2024-10-04,43.34,107.0,Card,One-off,Yes
26084,5037,2024-07-27,46.02,121.0,Card,One-off,Yes
26085,5037,2024-07-29,54.19,134.0,Card,One-off,Yes
26086,5037,2024-08-28,31.6,102.0,Card,One-off,Yes
26087,5037,2024-09-25,35.17,106.0,Bank Transfer,One-off,Yes
26088,5037,2024-09-10,60.15,106.0,Cash,One-off,Yes
26089,5037,2024-07-10,48.36,127.0,Bank Transfer,One-off,Yes
26090,5037,2024-04-06,55.26,101.0,Card,One-off,Yes
26091,5037,2024-09-12,44.51,124.0,Card,One-off,Yes
26092,5037,2024-10-02,47.53,124.0,Bank Transfer,One-off,No
26093,5042,2023-06-14,100.12,108.0,Direct Debit,Regular,Yes
26094,5042,2024-08-27,103.34,102.0,Direct Debit,Regular,Yes
26095,5042,2024-08-24,138.65,125.0,Direct Debit,One-off,No
26096,5042,2023-11-19,84.02,,Direct Debit,One-off,No
26097,5042,2023-08-21,96.53,117.0,Bank Transfer,Regular,No
26098,5042,2023-08-24,108.0,117.0,Direct Debit,One-off,No
26099,5042,2023-08-15,69.73,116.0,Card,Regular,Yes
26100,5042,2023-04-13,76.97,,Card,Regular,Yes
26101,5042,2023-04-14,64.47,,Card,Regular,Yes
26102,5042,2024-03-31,69.87,101.0,Direct Debit,Regular,Yes
26103,5042,2024-08-10,61.44,122.0,Direct Debit,Regular,No
26104,5042,2024-02-23,182.85,119.0,Direct Debit,Regular,No
26105,5043,2023-08-30,57.97,117.0,Direct Debit,Regular,Yes
26106,5043,2024-07-30,46.1,,Direct Debit,Regular,No
26107,5043,2023-08-22,58.54,130.0,Direct Debit,Regular,Yes
26108,5043,2023-08-17,38.81,117.0,Direct Debit,Regular,Yes
26109,5043,2023-07-24,59.26,116.0,Direct Debit,Regular,No
26110,5043,2024-11-15,32.61,,Direct Debit,Regular,No
26111,5043,2024-12-18,33.9,,Direct Debit,Regular,Yes
26112,5043,2024-09-24,33.4,107.0,Direct Debit,Regular,No
26113,5043,2024-01-30,63.77,,Direct Debit,Regular,Yes
26114,5043,2024-03-07,41.75,,Direct Debit,Regular,Yes
26115,5043,2023-08-26,48.46,109.0,Direct Debit,Regular,No
26116,5044,2024-01-24,17.36,129.0,Cheque,One-off,Yes
26117,5044,2023-09-08,21.9,109.0,Card,One-off,Yes
26118,5045,2023-01-25,38.95,131.0,Card,One-off,Yes
26119,5045,2024-06-16,58.12,132.0,Card,One-off,Yes
26120,5045,2024-09-11,48.12,107.0,Card,One-off,Yes
26121,5045,2023-08-19,55.39,,Card,One-off,Yes
26122,5045,2023-05-04,48.59,111.0,Card,One-off,Yes
26123,5045,2023-04-05,61.59,114.0,Card,One-off,No
26124,5045,2024-07-19,13.28,127.0,Bank Transfer,One-off,No
26125,5046,2023-03-01,10.91,115.0,Bank Transfer,One-off,Yes
26126,5046,2023-02-02,8.91,118.0,Cheque,One-off,Yes
26127,5046,2024-04-20,10.7,104.0,Bank Transfer,One-off,Yes
26128,5046,2023-09-11,9.76,123.0,Bank Transfer,One-off,No
26129,5046,2023-02-05,12.61,,Bank Transfer,One-off,No
26130,5046,2023-08-21,6.72,130.0,Card,One-off,Yes
26131,5047,2024-10-10,53.73,107.0,Card,One-off,No
26132,5048,2024-03-31,299.24,101.0,Card,One-off,No
26133,5049,2023-12-24,24.1,105.0,Cash,One-off,Yes
26134,5049,2024-06-15,35.79,132.0,Card,One-off,Yes
26135,5049,2023-09-06,41.85,117.0,Bank Transfer,One-off,Yes
26136,5049,2024-07-28,56.48,134.0,Cash,One-off,No
26137,5049,2023-02-22,48.66,118.0,Card,One-off,Yes
26138,5049,2024-08-31,36.22,125.0,Card,One-off,Yes
26139,5049,2024-03-16,22.53,133.0,Card,One-off,Yes
26140,5049,2023-02-02,47.0,118.0,Card,One-off,No
26141,5049,2023-02-13,49.61,131.0,Card,One-off,Yes
26142,5049,2023-02-23,39.28,115.0,Cheque,One-off,No
